,drug1,drug2,cliff
73449,CHEMBL1977634,CHEMBL1998680,0
73450,CHEMBL1977634,CHEMBL2003689,0
73451,CHEMBL1977634,CHEMBL2005699,0
73452,CHEMBL1978167,CHEMBL1993335,0
73453,CHEMBL1978562,CHEMBL1993335,0
73454,CHEMBL1978562,CHEMBL2005478,0
73455,CHEMBL1978567,CHEMBL1998110,0
73456,CHEMBL1980763,CHEMBL2004118,0
73457,CHEMBL1983640,CHEMBL2007266,0
73458,CHEMBL1984760,CHEMBL2006765,0
73459,CHEMBL1984760,CHEMBL2007559,0
73460,CHEMBL1984842,CHEMBL1987648,0
73461,CHEMBL1991782,CHEMBL1991008,0
73462,CHEMBL1993335,CHEMBL2005478,0
73463,CHEMBL1994724,CHEMBL2003514,0
73464,CHEMBL1998680,CHEMBL2003689,0
73465,CHEMBL1998680,CHEMBL2005699,0
73466,CHEMBL2001613,CHEMBL2002105,0
73467,CHEMBL2003689,CHEMBL2005699,0
73468,CHEMBL2004159,CHEMBL2006299,0
73469,CHEMBL2006765,CHEMBL2007559,0
73470,CHEMBL210928,CHEMBL210963,0
73471,CHEMBL210928,CHEMBL378627,0
73472,CHEMBL210963,CHEMBL378627,0
73473,CHEMBL377383,CHEMBL377408,0
73474,CHEMBL377383,CHEMBL424872,0
73475,CHEMBL1964444,CHEMBL1982660,0
73476,CHEMBL1964444,CHEMBL1987430,0
73477,CHEMBL1964444,CHEMBL1967513,0
73478,CHEMBL1964444,CHEMBL1986756,0
73479,CHEMBL1964444,CHEMBL2007375,0
73480,CHEMBL1964444,CHEMBL2000934,0
73481,CHEMBL1964444,CHEMBL2007603,0
73482,CHEMBL1973720,CHEMBL1986943,0
73483,CHEMBL1973720,CHEMBL1991674,0
73484,CHEMBL1973720,CHEMBL2006439,0
73485,CHEMBL1973961,CHEMBL1983268,1
73486,CHEMBL1974328,CHEMBL1982753,0
73487,CHEMBL1975121,CHEMBL1994724,0
73488,CHEMBL1975121,CHEMBL2003514,0
73489,CHEMBL1980297,CHEMBL1989708,0
73490,CHEMBL1982660,CHEMBL1986756,0
73491,CHEMBL1982660,CHEMBL2000934,0
73492,CHEMBL1986943,CHEMBL1991674,0
73493,CHEMBL1989708,CHEMBL1965170,0
73494,CHEMBL1990254,CHEMBL1986143,0
73495,CHEMBL1991678,CHEMBL1996500,0
73496,CHEMBL1996649,CHEMBL1999414,0
73497,CHEMBL1997846,CHEMBL2006439,0
73498,CHEMBL1998470,CHEMBL2006450,0
73499,CHEMBL225519,CHEMBL2004887,0
73500,CHEMBL377408,CHEMBL424872,0
73501,CHEMBL482767,CHEMBL1986177,0
73502,CHEMBL482967,CHEMBL1999484,0
73503,CHEMBL565612,CHEMBL1996510,0
73504,CHEMBL1964441,CHEMBL1978166,0
73505,CHEMBL1964902,CHEMBL1977634,0
73506,CHEMBL1964902,CHEMBL1998680,0
73507,CHEMBL1964902,CHEMBL2003689,0
73508,CHEMBL1964902,CHEMBL2005699,0
73509,CHEMBL1965033,CHEMBL1997892,0
73510,CHEMBL1969942,CHEMBL1983393,0
73511,CHEMBL1977634,CHEMBL1998680,0
73512,CHEMBL1977634,CHEMBL2003689,0
73513,CHEMBL1977634,CHEMBL2005699,0
73514,CHEMBL1978167,CHEMBL1993335,0
73515,CHEMBL1978562,CHEMBL1993335,0
73516,CHEMBL1978562,CHEMBL2005478,0
73517,CHEMBL1978567,CHEMBL1998110,0
73518,CHEMBL1979690,CHEMBL1967998,0
73519,CHEMBL1979690,CHEMBL1973516,0
73520,CHEMBL1980763,CHEMBL2004118,0
73521,CHEMBL1981215,CHEMBL1981744,0
73522,CHEMBL1981215,CHEMBL1981792,0
73523,CHEMBL1983640,CHEMBL2007266,0
73524,CHEMBL1984760,CHEMBL2006765,1
73525,CHEMBL1984760,CHEMBL2007559,0
73526,CHEMBL1986265,CHEMBL1966501,0
73527,CHEMBL1986265,CHEMBL1971132,0
73528,CHEMBL1987430,CHEMBL1986756,0
73529,CHEMBL1987430,CHEMBL2007375,0
73530,CHEMBL1987430,CHEMBL2000934,0
73531,CHEMBL1991782,CHEMBL1991008,0
73532,CHEMBL1993335,CHEMBL2005478,0
73533,CHEMBL1994724,CHEMBL2003514,0
73534,CHEMBL1998680,CHEMBL2003689,0
73535,CHEMBL1998680,CHEMBL2005699,0
73536,CHEMBL2001613,CHEMBL2002105,0
73537,CHEMBL2003689,CHEMBL2005699,0
73538,CHEMBL2004159,CHEMBL2006299,0
73539,CHEMBL2005478,CHEMBL1233887,0
73540,CHEMBL2006765,CHEMBL2007559,1
73541,CHEMBL1964948,CHEMBL1978271,0
73542,CHEMBL1964948,CHEMBL1979773,0
73543,CHEMBL1964948,CHEMBL1994977,0
73544,CHEMBL1964948,CHEMBL1974998,0
73545,CHEMBL1964948,CHEMBL1999506,0
73546,CHEMBL1967513,CHEMBL1981744,0
73547,CHEMBL1967513,CHEMBL1981792,0
73548,CHEMBL1967513,CHEMBL2007603,0
73549,CHEMBL1967998,CHEMBL1973516,0
73550,CHEMBL1970290,CHEMBL2004637,0
73551,CHEMBL1970290,CHEMBL1971223,0
73552,CHEMBL1970290,CHEMBL1994318,0
73553,CHEMBL1978271,CHEMBL1979773,0
73554,CHEMBL1978271,CHEMBL1994977,0
73555,CHEMBL1978271,CHEMBL1974998,0
73556,CHEMBL1978271,CHEMBL1999506,0
73557,CHEMBL1979773,CHEMBL1994977,0
73558,CHEMBL1979773,CHEMBL1974998,0
73559,CHEMBL1979773,CHEMBL1999506,0
73560,CHEMBL1981744,CHEMBL1981792,0
73561,CHEMBL1981744,CHEMBL2007603,0
73562,CHEMBL1981792,CHEMBL2007603,0
73563,CHEMBL1986756,CHEMBL2000934,0
73564,CHEMBL1994977,CHEMBL1974998,0
73565,CHEMBL1994977,CHEMBL1999506,0
73566,CHEMBL2004637,CHEMBL1971223,0
73567,CHEMBL2004637,CHEMBL1994318,0
73568,CHEMBL2007375,CHEMBL2000934,0
73569,CHEMBL1971223,CHEMBL1994318,0
73570,CHEMBL1974998,CHEMBL1999506,0
73571,CHEMBL208637,CHEMBL1970735,0
73572,CHEMBL210928,CHEMBL210963,0
73573,CHEMBL210928,CHEMBL378627,0
73574,CHEMBL210963,CHEMBL378627,0
73575,CHEMBL377383,CHEMBL377408,0
73576,CHEMBL377383,CHEMBL424872,0
73577,CHEMBL116070,CHEMBL1974310,0
73578,CHEMBL1190711,CHEMBL1998112,0
73579,CHEMBL1242373,CHEMBL1964687,0
73580,CHEMBL1242373,CHEMBL1968406,0
73581,CHEMBL1242373,CHEMBL1982135,0
73582,CHEMBL1682358,CHEMBL1682545,0
73583,CHEMBL1682358,CHEMBL1682546,0
73584,CHEMBL1682545,CHEMBL1682546,0
73585,CHEMBL1682545,CHEMBL1969843,1
73586,CHEMBL1682546,CHEMBL1968926,0
73587,CHEMBL183844,CHEMBL184847,1
73588,CHEMBL183844,CHEMBL185569,1
73589,CHEMBL183844,CHEMBL2004311,0
73590,CHEMBL184847,CHEMBL185569,0
73591,CHEMBL196363,CHEMBL1967531,0
73592,CHEMBL196363,CHEMBL1973145,1
73593,CHEMBL196363,CHEMBL1976220,0
73594,CHEMBL196363,CHEMBL1983963,0
73595,CHEMBL196363,CHEMBL1984586,0
73596,CHEMBL196363,CHEMBL2000335,0
73597,CHEMBL196363,CHEMBL2005828,0
73598,CHEMBL196363,CHEMBL211378,0
73599,CHEMBL196363,CHEMBL231209,0
73600,CHEMBL196363,CHEMBL262433,0
73601,CHEMBL196363,CHEMBL394619,0
73602,CHEMBL196363,CHEMBL394790,0
73603,CHEMBL1964444,CHEMBL1966816,0
73604,CHEMBL1964444,CHEMBL1980540,0
73605,CHEMBL1964444,CHEMBL1982660,0
73606,CHEMBL1964687,CHEMBL1968406,0
73607,CHEMBL1964687,CHEMBL1982135,0
73608,CHEMBL1965131,CHEMBL2003271,0
73609,CHEMBL1965131,CHEMBL2006785,0
73610,CHEMBL1965423,CHEMBL2004419,0
73611,CHEMBL1965507,CHEMBL1970203,0
73612,CHEMBL1965507,CHEMBL1972576,0
73613,CHEMBL1965507,CHEMBL1980144,0
73614,CHEMBL1965507,CHEMBL1988594,0
73615,CHEMBL1965570,CHEMBL1966514,0
73616,CHEMBL1965589,CHEMBL1978200,0
73617,CHEMBL1965631,CHEMBL1977223,0
73618,CHEMBL1965660,CHEMBL1981079,0
73619,CHEMBL1965836,CHEMBL1998159,0
73620,CHEMBL1965988,CHEMBL1973211,0
73621,CHEMBL1965988,CHEMBL1979577,0
73622,CHEMBL1965988,CHEMBL1979883,0
73623,CHEMBL1965988,CHEMBL394619,0
73624,CHEMBL1966279,CHEMBL2000481,0
73625,CHEMBL1966514,CHEMBL1988075,0
73626,CHEMBL1966628,CHEMBL1995813,0
73627,CHEMBL1966628,CHEMBL213207,0
73628,CHEMBL1966628,CHEMBL385478,0
73629,CHEMBL1966722,CHEMBL1975138,0
73630,CHEMBL1966808,CHEMBL2007592,0
73631,CHEMBL1966808,CHEMBL1970806,0
73632,CHEMBL1966816,CHEMBL1980540,0
73633,CHEMBL1967116,CHEMBL1974254,1
73634,CHEMBL1967116,CHEMBL1977148,1
73635,CHEMBL1967116,CHEMBL1979883,0
73636,CHEMBL1967116,CHEMBL1980297,0
73637,CHEMBL1967116,CHEMBL1982466,1
73638,CHEMBL1967116,CHEMBL1988075,1
73639,CHEMBL1967116,CHEMBL1989708,0
73640,CHEMBL1967302,CHEMBL1987679,0
73641,CHEMBL1967531,CHEMBL1983963,0
73642,CHEMBL1967531,CHEMBL1984586,0
73643,CHEMBL1967531,CHEMBL2000335,0
73644,CHEMBL1967531,CHEMBL2005828,0
73645,CHEMBL1967531,CHEMBL211378,1
73646,CHEMBL1967531,CHEMBL262433,0
73647,CHEMBL1967560,CHEMBL1968380,0
73648,CHEMBL1967560,CHEMBL2005375,0
73649,CHEMBL1968127,CHEMBL1976093,0
73650,CHEMBL1968380,CHEMBL2005375,0
73651,CHEMBL1968406,CHEMBL1982135,0
73652,CHEMBL1969049,CHEMBL2004934,0
73653,CHEMBL1969126,CHEMBL2004419,0
73654,CHEMBL1969126,CHEMBL1977374,0
73655,CHEMBL1969126,CHEMBL1988995,0
73656,CHEMBL1969190,CHEMBL1973937,0
73657,CHEMBL1969190,CHEMBL271381,0
73658,CHEMBL1969301,CHEMBL484390,0
73659,CHEMBL1969301,CHEMBL519697,0
73660,CHEMBL1969561,CHEMBL1986970,0
73661,CHEMBL1969561,CHEMBL1996111,0
73662,CHEMBL1969735,CHEMBL1982383,0
73663,CHEMBL1969735,CHEMBL1991395,0
73664,CHEMBL1969735,CHEMBL1995832,0
73665,CHEMBL1969735,CHEMBL2007372,0
73666,CHEMBL1969879,CHEMBL234085,0
73667,CHEMBL1970074,CHEMBL213505,0
73668,CHEMBL1970142,CHEMBL2001485,1
73669,CHEMBL1970189,CHEMBL1979318,0
73670,CHEMBL1970203,CHEMBL1972576,0
73671,CHEMBL1970203,CHEMBL1980144,0
73672,CHEMBL1970203,CHEMBL1988594,0
73673,CHEMBL1970522,CHEMBL1972937,0
73674,CHEMBL1970522,CHEMBL2000354,1
73675,CHEMBL1970522,CHEMBL1996604,0
73676,CHEMBL1970709,CHEMBL1973808,0
73677,CHEMBL1970950,CHEMBL243088,1
73678,CHEMBL1971141,CHEMBL220057,0
73679,CHEMBL1971149,CHEMBL1978200,0
73680,CHEMBL1971149,CHEMBL1991678,0
73681,CHEMBL1971149,CHEMBL1996500,0
73682,CHEMBL1971149,CHEMBL2001547,0
73683,CHEMBL1972158,CHEMBL1982400,0
73684,CHEMBL1972158,CHEMBL1986499,0
73685,CHEMBL1972158,CHEMBL1999931,0
73686,CHEMBL1972158,CHEMBL2004631,0
73687,CHEMBL1972221,CHEMBL1973893,0
73688,CHEMBL1972576,CHEMBL1980144,1
73689,CHEMBL1972576,CHEMBL1988594,0
73690,CHEMBL1972849,CHEMBL1976732,0
73691,CHEMBL1972849,CHEMBL1996587,0
73692,CHEMBL1972849,CHEMBL1977374,0
73693,CHEMBL1972849,CHEMBL1988995,0
73694,CHEMBL1973098,CHEMBL2003286,0
73695,CHEMBL1973145,CHEMBL1983963,1
73696,CHEMBL1973145,CHEMBL2000335,1
73697,CHEMBL1973145,CHEMBL211378,0
73698,CHEMBL1973211,CHEMBL1979577,0
73699,CHEMBL1973211,CHEMBL1979883,0
73700,CHEMBL1973211,CHEMBL1982465,0
73701,CHEMBL1973348,CHEMBL2001751,1
73702,CHEMBL1973808,CHEMBL1972489,0
73703,CHEMBL1973860,CHEMBL1990912,0
73704,CHEMBL1973860,CHEMBL1989957,0
73705,CHEMBL1973860,CHEMBL1998435,0
73706,CHEMBL1973937,CHEMBL271381,0
73707,CHEMBL1974254,CHEMBL1977148,0
73708,CHEMBL1974254,CHEMBL1982466,0
73709,CHEMBL1974288,CHEMBL1977135,0
73710,CHEMBL1974288,CHEMBL1990254,0
73711,CHEMBL1974288,CHEMBL1998545,0
73712,CHEMBL1974288,CHEMBL1969755,0
73713,CHEMBL1974416,CHEMBL1996979,0
73714,CHEMBL1974870,CHEMBL1991063,0
73715,CHEMBL1974870,CHEMBL2002726,0
73716,CHEMBL1974935,CHEMBL1983945,0
73717,CHEMBL1974935,CHEMBL1993584,0
73718,CHEMBL1975128,CHEMBL1989646,0
73719,CHEMBL1975256,CHEMBL2004692,0
73720,CHEMBL1975256,CHEMBL1419458,0
73721,CHEMBL1975900,CHEMBL1980489,0
73722,CHEMBL1975900,CHEMBL1983449,1
73723,CHEMBL1976093,CHEMBL1991395,0
73724,CHEMBL1976220,CHEMBL1983963,0
73725,CHEMBL1976220,CHEMBL211378,0
73726,CHEMBL1976220,CHEMBL231209,0
73727,CHEMBL1976220,CHEMBL394619,0
73728,CHEMBL1976220,CHEMBL394790,0
73729,CHEMBL1976240,CHEMBL1990254,0
73730,CHEMBL1976240,CHEMBL2007296,0
73731,CHEMBL1976455,CHEMBL2003817,1
73732,CHEMBL1976732,CHEMBL1996587,0
73733,CHEMBL1976732,CHEMBL1977374,0
73734,CHEMBL1976732,CHEMBL1988995,0
73735,CHEMBL1976732,CHEMBL1998551,0
73736,CHEMBL1977135,CHEMBL1990254,0
73737,CHEMBL1977148,CHEMBL1982466,0
73738,CHEMBL1977148,CHEMBL1989708,1
73739,CHEMBL1978200,CHEMBL1982563,0
73740,CHEMBL1978200,CHEMBL1984700,0
73741,CHEMBL1978200,CHEMBL1991678,0
73742,CHEMBL1978200,CHEMBL1996500,0
73743,CHEMBL1978200,CHEMBL2001547,0
73744,CHEMBL1979057,CHEMBL2004771,0
73745,CHEMBL1979093,CHEMBL1984363,0
73746,CHEMBL1979176,CHEMBL1982660,0
73747,CHEMBL1979577,CHEMBL1979883,0
73748,CHEMBL1979577,CHEMBL1982465,0
73749,CHEMBL1979883,CHEMBL1982465,0
73750,CHEMBL1979970,CHEMBL1985406,0
73751,CHEMBL1980144,CHEMBL1988594,0
73752,CHEMBL1980297,CHEMBL1989708,0
73753,CHEMBL1980297,CHEMBL1993941,0
73754,CHEMBL1980489,CHEMBL1994864,0
73755,CHEMBL1981782,CHEMBL1998121,0
73756,CHEMBL1982122,CHEMBL1983534,0
73757,CHEMBL1982361,CHEMBL1983449,1
73758,CHEMBL1982361,CHEMBL1994864,1
73759,CHEMBL1982383,CHEMBL1991395,0
73760,CHEMBL1982383,CHEMBL1991800,0
73761,CHEMBL1982383,CHEMBL1995832,0
73762,CHEMBL1982383,CHEMBL2007372,0
73763,CHEMBL1982400,CHEMBL1986499,0
73764,CHEMBL1982400,CHEMBL1999931,0
73765,CHEMBL1982466,CHEMBL1988387,0
73766,CHEMBL1982466,CHEMBL1989708,0
73767,CHEMBL1982563,CHEMBL1991678,0
73768,CHEMBL1982563,CHEMBL1996500,0
73769,CHEMBL1982563,CHEMBL2001547,0
73770,CHEMBL1982924,CHEMBL1997764,0
73771,CHEMBL1983025,CHEMBL2001257,0
73772,CHEMBL1983195,CHEMBL1986328,0
73773,CHEMBL1983195,CHEMBL2006156,0
73774,CHEMBL1983945,CHEMBL1993584,0
73775,CHEMBL1983963,CHEMBL1984586,0
73776,CHEMBL1983963,CHEMBL2005828,0
73777,CHEMBL1983963,CHEMBL211378,1
73778,CHEMBL1983963,CHEMBL231209,0
73779,CHEMBL1983963,CHEMBL262433,0
73780,CHEMBL1983963,CHEMBL394619,0
73781,CHEMBL1983963,CHEMBL394790,0
73782,CHEMBL1984363,CHEMBL2000335,0
73783,CHEMBL1984586,CHEMBL2005828,0
73784,CHEMBL1984586,CHEMBL211378,1
73785,CHEMBL1984633,CHEMBL2004872,0
73786,CHEMBL1984700,CHEMBL1991678,0
73787,CHEMBL1984700,CHEMBL1996500,0
73788,CHEMBL1984700,CHEMBL2000429,0
73789,CHEMBL1984700,CHEMBL2001547,0
73790,CHEMBL1985095,CHEMBL592030,0
73791,CHEMBL1986499,CHEMBL2004631,0
73792,CHEMBL1986943,CHEMBL1991674,1
73793,CHEMBL1986970,CHEMBL1996111,0
73794,CHEMBL1987007,CHEMBL2005475,1
73795,CHEMBL1988075,CHEMBL1993941,0
73796,CHEMBL1988075,CHEMBL2002165,0
73797,CHEMBL1989708,CHEMBL2002165,0
73798,CHEMBL1990254,CHEMBL1998545,0
73799,CHEMBL1990254,CHEMBL1969755,0
73800,CHEMBL1990912,CHEMBL1989957,0
73801,CHEMBL1990912,CHEMBL1998435,0
73802,CHEMBL1991188,CHEMBL2006188,0
73803,CHEMBL1991395,CHEMBL1995832,0
73804,CHEMBL1991395,CHEMBL2007372,0
73805,CHEMBL1991678,CHEMBL1996500,0
73806,CHEMBL1991678,CHEMBL2000429,0
73807,CHEMBL1991678,CHEMBL2001547,0
73808,CHEMBL1991800,CHEMBL1994040,0
73809,CHEMBL1992342,CHEMBL1997597,0
73810,CHEMBL1992342,CHEMBL2004892,0
73811,CHEMBL1992634,CHEMBL1994074,0
73812,CHEMBL1992922,CHEMBL2000071,0
73813,CHEMBL1993941,CHEMBL2002165,0
73814,CHEMBL1994538,CHEMBL2003817,0
73815,CHEMBL1994830,CHEMBL497151,1
73816,CHEMBL1995813,CHEMBL213207,0
73817,CHEMBL1995813,CHEMBL385478,0
73818,CHEMBL1995832,CHEMBL2007372,0
73819,CHEMBL1996500,CHEMBL2000429,0
73820,CHEMBL1996500,CHEMBL2001547,0
73821,CHEMBL1996587,CHEMBL1977374,0
73822,CHEMBL1996587,CHEMBL1988995,0
73823,CHEMBL1996587,CHEMBL1998551,0
73824,CHEMBL1996817,CHEMBL2000071,0
73825,CHEMBL1996979,CHEMBL1998829,0
73826,CHEMBL1997129,CHEMBL226471,1
73827,CHEMBL1997340,CHEMBL1970369,0
73828,CHEMBL1997597,CHEMBL2004892,0
73829,CHEMBL1997846,CHEMBL2006439,1
73830,CHEMBL1998193,CHEMBL2003420,0
73831,CHEMBL1998545,CHEMBL1969755,0
73832,CHEMBL1999931,CHEMBL2003638,0
73833,CHEMBL2000335,CHEMBL2005828,0
73834,CHEMBL2000354,CHEMBL1996604,1
73835,CHEMBL2000429,CHEMBL2001547,0
73836,CHEMBL2000894,CHEMBL340921,0
73837,CHEMBL2002165,CHEMBL2004290,0
73838,CHEMBL2002446,CHEMBL387971,0
73839,CHEMBL2003456,CHEMBL526133,0
73840,CHEMBL2004872,CHEMBL2004934,0
73841,CHEMBL2005828,CHEMBL211378,1
73842,CHEMBL2005828,CHEMBL262433,0
73843,CHEMBL2006237,CHEMBL1985309,0
73844,CHEMBL2006439,CHEMBL385478,0
73845,CHEMBL2007592,CHEMBL1970806,0
73846,CHEMBL211378,CHEMBL231209,0
73847,CHEMBL211378,CHEMBL262433,0
73848,CHEMBL211378,CHEMBL394619,0
73849,CHEMBL211378,CHEMBL394790,0
73850,CHEMBL213207,CHEMBL385478,0
73851,CHEMBL231209,CHEMBL394619,0
73852,CHEMBL231209,CHEMBL394790,0
73853,CHEMBL249282,CHEMBL398951,0
73854,CHEMBL256835,CHEMBL95692,0
73855,CHEMBL340384,CHEMBL340921,0
73856,CHEMBL377408,CHEMBL424872,0
73857,CHEMBL394619,CHEMBL394790,0
73858,CHEMBL402846,CHEMBL404367,0
73859,CHEMBL474432,CHEMBL514499,0
73860,CHEMBL484390,CHEMBL519697,0
73861,CHEMBL1966035,CHEMBL1994864,0
73862,CHEMBL1972258,CHEMBL1989518,0
73863,CHEMBL1977374,CHEMBL1988995,0
73864,CHEMBL1977374,CHEMBL1998551,0
73865,CHEMBL1983449,CHEMBL1994864,0
73866,CHEMBL1983449,CHEMBL2003768,0
73867,CHEMBL1988995,CHEMBL1998551,0
73868,CHEMBL1989265,CHEMBL1977604,0
73869,CHEMBL1997349,CHEMBL2005112,0
73870,CHEMBL1997349,CHEMBL2006836,0
73871,CHEMBL1997872,CHEMBL2006481,0
73872,CHEMBL2004692,CHEMBL1419458,0
73873,CHEMBL2005112,CHEMBL1999126,0
73874,CHEMBL244378,CHEMBL396523,0
73875,CHEMBL1984044,CHEMBL1989569,0
73876,CHEMBL1989957,CHEMBL1998435,0
73877,CHEMBL1651521,CHEMBL1651523,1
73878,CHEMBL116070,CHEMBL1974310,0
73879,CHEMBL1242373,CHEMBL1964687,1
73880,CHEMBL1242373,CHEMBL1968406,1
73881,CHEMBL1242373,CHEMBL1982135,1
73882,CHEMBL1682341,CHEMBL1682357,0
73883,CHEMBL183844,CHEMBL184847,0
73884,CHEMBL183844,CHEMBL2004311,0
73885,CHEMBL1964687,CHEMBL1968406,0
73886,CHEMBL1964687,CHEMBL1982135,0
73887,CHEMBL1965507,CHEMBL1980144,1
73888,CHEMBL1965507,CHEMBL1988594,1
73889,CHEMBL1965507,CHEMBL1990583,1
73890,CHEMBL1968406,CHEMBL1982135,0
73891,CHEMBL1969301,CHEMBL519697,0
73892,CHEMBL1977148,CHEMBL1989708,0
73893,CHEMBL1980144,CHEMBL1988594,0
73894,CHEMBL1984548,CHEMBL1994669,0
73895,CHEMBL1987007,CHEMBL2005475,0
73896,CHEMBL1992634,CHEMBL1994074,0
73897,CHEMBL220057,CHEMBL374044,0
73898,CHEMBL474432,CHEMBL514499,0
73899,CHEMBL1992723,CHEMBL482538,0
73900,CHEMBL410643,CHEMBL271190,0
73901,CHEMBL463054,CHEMBL556684,0
73902,CHEMBL483526,CHEMBL519982,0
73903,CHEMBL483526,CHEMBL520144,0
73904,CHEMBL483531,CHEMBL483532,0
73905,CHEMBL483531,CHEMBL520144,0
73906,CHEMBL519982,CHEMBL520144,0
73907,CHEMBL178737,CHEMBL362588,0
73908,CHEMBL189963,CHEMBL365847,0
73909,CHEMBL362558,CHEMBL186290,0
73910,CHEMBL362558,CHEMBL362588,0
73911,CHEMBL362814,CHEMBL363058,0
73912,CHEMBL127277,CHEMBL268368,1
73913,CHEMBL177688,CHEMBL188386,0
73914,CHEMBL177688,CHEMBL191336,1
73915,CHEMBL188386,CHEMBL191336,1
73916,CHEMBL565612,CHEMBL1996510,0
73917,CHEMBL38380,CHEMBL75773,0
73918,CHEMBL1080994,CHEMBL1080995,1
73919,CHEMBL383264,CHEMBL378963,0
73920,CHEMBL574737,CHEMBL130181,1
73921,CHEMBL574737,CHEMBL293750,1
73922,CHEMBL574737,CHEMBL294653,1
73923,CHEMBL574737,CHEMBL337026,0
73924,CHEMBL574737,CHEMBL338049,0
73925,CHEMBL574737,CHEMBL338155,0
73926,CHEMBL574737,CHEMBL339799,1
73927,CHEMBL574737,CHEMBL423731,1
73928,CHEMBL79004,CHEMBL310179,0
73929,CHEMBL79004,CHEMBL311306,0
73930,CHEMBL79004,CHEMBL312648,0
73931,CHEMBL79004,CHEMBL78862,0
73932,CHEMBL79004,CHEMBL78885,0
73933,CHEMBL79004,CHEMBL78917,0
73934,CHEMBL79004,CHEMBL80843,0
73935,CHEMBL79004,CHEMBL82136,0
73936,CHEMBL309265,CHEMBL78862,0
73937,CHEMBL310179,CHEMBL312648,0
73938,CHEMBL310179,CHEMBL78862,0
73939,CHEMBL310179,CHEMBL78885,0
73940,CHEMBL310179,CHEMBL78917,0
73941,CHEMBL310179,CHEMBL80843,0
73942,CHEMBL310179,CHEMBL82136,0
73943,CHEMBL311201,CHEMBL81169,0
73944,CHEMBL311201,CHEMBL81170,0
73945,CHEMBL311201,CHEMBL81214,0
73946,CHEMBL311306,CHEMBL78862,0
73947,CHEMBL311306,CHEMBL78917,0
73948,CHEMBL311306,CHEMBL80843,0
73949,CHEMBL312170,CHEMBL81603,0
73950,CHEMBL312648,CHEMBL78862,0
73951,CHEMBL312648,CHEMBL78885,0
73952,CHEMBL312648,CHEMBL78917,0
73953,CHEMBL312648,CHEMBL80843,0
73954,CHEMBL312651,CHEMBL81229,0
73955,CHEMBL312676,CHEMBL312698,0
73956,CHEMBL312698,CHEMBL80121,0
73957,CHEMBL312698,CHEMBL81315,0
73958,CHEMBL78862,CHEMBL78885,0
73959,CHEMBL78862,CHEMBL78917,0
73960,CHEMBL78862,CHEMBL80793,0
73961,CHEMBL78862,CHEMBL80843,0
73962,CHEMBL78862,CHEMBL82136,0
73963,CHEMBL78885,CHEMBL78917,0
73964,CHEMBL78885,CHEMBL80843,0
73965,CHEMBL78885,CHEMBL82136,0
73966,CHEMBL78917,CHEMBL80843,0
73967,CHEMBL78917,CHEMBL82136,0
73968,CHEMBL80121,CHEMBL81315,0
73969,CHEMBL80619,CHEMBL81214,0
73970,CHEMBL80843,CHEMBL82136,0
73971,CHEMBL81169,CHEMBL81170,0
73972,CHEMBL81169,CHEMBL81214,0
73973,CHEMBL81170,CHEMBL81214,0
73974,CHEMBL102301,CHEMBL106966,0
73975,CHEMBL106966,CHEMBL323336,0
73976,CHEMBL197538,CHEMBL200381,1
73977,CHEMBL199210,CHEMBL371095,0
73978,CHEMBL199210,CHEMBL371658,0
73979,CHEMBL303144,CHEMBL305178,0
73980,CHEMBL319894,CHEMBL553824,0
73981,CHEMBL371095,CHEMBL371658,0
73982,CHEMBL99743,CHEMBL104067,0
73983,CHEMBL148471,CHEMBL221536,0
73984,CHEMBL148471,CHEMBL357490,0
73985,CHEMBL148471,CHEMBL16958,0
73986,CHEMBL221536,CHEMBL357490,0
73987,CHEMBL221536,CHEMBL16958,0
73988,CHEMBL357490,CHEMBL16958,0
73989,CHEMBL374581,CHEMBL386636,0
73990,CHEMBL416056,CHEMBL130049,0
73991,CHEMBL416056,CHEMBL140600,0
73992,CHEMBL416056,CHEMBL444337,0
73993,CHEMBL416056,CHEMBL94678,0
73994,CHEMBL269538,CHEMBL14445,0
73995,CHEMBL100102,CHEMBL327291,0
73996,CHEMBL100102,CHEMBL95737,0
73997,CHEMBL100102,CHEMBL97026,0
73998,CHEMBL100102,CHEMBL97448,0
73999,CHEMBL100102,CHEMBL97768,0
74000,CHEMBL100102,CHEMBL97796,0
74001,CHEMBL111779,CHEMBL111889,0
74002,CHEMBL111779,CHEMBL320574,0
74003,CHEMBL111779,CHEMBL320575,0
74004,CHEMBL111779,CHEMBL321262,0
74005,CHEMBL111779,CHEMBL323601,0
74006,CHEMBL111779,CHEMBL325005,0
74007,CHEMBL111779,CHEMBL325839,0
74008,CHEMBL111779,CHEMBL432622,0
74009,CHEMBL111889,CHEMBL320574,0
74010,CHEMBL111889,CHEMBL320575,0
74011,CHEMBL111889,CHEMBL321262,0
74012,CHEMBL111889,CHEMBL323601,0
74013,CHEMBL111889,CHEMBL325005,0
74014,CHEMBL111889,CHEMBL325839,0
74015,CHEMBL111889,CHEMBL432622,0
74016,CHEMBL112235,CHEMBL112602,0
74017,CHEMBL112235,CHEMBL132533,0
74018,CHEMBL112235,CHEMBL133209,0
74019,CHEMBL112235,CHEMBL135491,0
74020,CHEMBL112235,CHEMBL135492,0
74021,CHEMBL112235,CHEMBL135881,0
74022,CHEMBL112235,CHEMBL135970,0
