target,drug1,drug2,affinity1,affinity2
P04626,CHEMBL1977619,CHEMBL1999556,10.900000053,11.900000875
P04626,CHEMBL2002702,CHEMBL276711,11.900000875,10.1
P30530,CHEMBL1242373,CHEMBL1982135,13.899970733,12.299998172
P30530,CHEMBL1825138,CHEMBL2071457,14.250081137,11.1
P30530,CHEMBL183844,CHEMBL2004311,12.1,13.899970733
P30530,CHEMBL196363,CHEMBL1967531,14.299970641,12.499996913
P30530,CHEMBL196363,CHEMBL1973145,14.299970641,13.1
P30530,CHEMBL196363,CHEMBL1984586,14.299970641,11.800000504
P30530,CHEMBL196363,CHEMBL2005828,14.299970641,11.999998417
P30530,CHEMBL196363,CHEMBL211378,14.299970641,11.800000504
P30530,CHEMBL196363,CHEMBL231209,14.299970641,12.899998135
P30530,CHEMBL1964687,CHEMBL1982135,14.600312917,12.299998172
P30530,CHEMBL1967531,CHEMBL1983963,12.499996913,13.899970733
P30530,CHEMBL1967531,CHEMBL2000335,12.499996913,13.8000571
P30530,CHEMBL1967531,CHEMBL262433,12.499996913,13.500007822
P30530,CHEMBL1968406,CHEMBL1982135,14.600312917,12.299998172
P30530,CHEMBL1970203,CHEMBL1988594,13.399988938,12.199999035
P30530,CHEMBL1973145,CHEMBL211378,13.1,11.800000504
P30530,CHEMBL1973961,CHEMBL1983268,11.999998417,13.500007822
P30530,CHEMBL1974870,CHEMBL2002726,12.899998135,11.800000504
P30530,CHEMBL1976220,CHEMBL211378,13.99997427,11.800000504
P30530,CHEMBL1976220,CHEMBL231209,13.99997427,12.899998135
P30530,CHEMBL1979093,CHEMBL1984363,13.399988938,11.900000875
P30530,CHEMBL1980297,CHEMBL1993941,14.901342913,13.8000571
P30530,CHEMBL1983963,CHEMBL1984586,13.899970733,11.800000504
P30530,CHEMBL1983963,CHEMBL2005828,13.899970733,11.999998417
P30530,CHEMBL1983963,CHEMBL211378,13.899970733,11.800000504
P30530,CHEMBL1984363,CHEMBL2000335,11.900000875,13.8000571
P30530,CHEMBL1989708,CHEMBL2002165,14.999629455,13.8000571
P30530,CHEMBL1997129,CHEMBL226471,13.399988938,11.900000875
P30530,CHEMBL2000335,CHEMBL2005828,13.8000571,11.999998417
P30530,CHEMBL2002446,CHEMBL387971,12.899998135,11.800000504
P30530,CHEMBL2005828,CHEMBL262433,11.999998417,13.500007822
P30530,CHEMBL211378,CHEMBL231209,11.800000504,12.899998135
P30530,CHEMBL211378,CHEMBL262433,11.800000504,13.500007822
P30530,CHEMBL211378,CHEMBL394619,11.800000504,13.899970733
P30530,CHEMBL211378,CHEMBL394790,11.800000504,13.399988938
Q8TDC3,CHEMBL1965507,CHEMBL1970203,13.600038134,12.399997603
Q8TDC3,CHEMBL1969755,CHEMBL1990254,11.1,12.299998457
Q8TDC3,CHEMBL1973348,CHEMBL2001751,11.1,12.899998135
Q8TDC3,CHEMBL1976240,CHEMBL1990254,11.1,12.299998457
Q8TDC3,CHEMBL1977135,CHEMBL1990254,11.1,12.299998457
Q8TDC3,CHEMBL1985095,CHEMBL592030,11.800000504,13.200015437
Q8TDC3,CHEMBL1990254,CHEMBL1998545,12.299998457,11.1
Q8TDC3,CHEMBL1997129,CHEMBL226471,13.500007822,11.999998417
Q8NE63,CHEMBL1090356,CHEMBL1090360,11.500000186,12.599996932
Q8NE63,CHEMBL1242373,CHEMBL1982135,13.200015437,11.599999679
Q8NE63,CHEMBL183844,CHEMBL184847,11.200000128,13.200015437
Q8NE63,CHEMBL184847,CHEMBL185569,13.200015437,11.500000186
Q8NE63,CHEMBL196363,CHEMBL2000335,13.299970641,14.500116928
Q8NE63,CHEMBL1965507,CHEMBL1972576,12.399997603,11.200000128
Q8NE63,CHEMBL1965507,CHEMBL1980144,12.399997603,11.200000128
Q8NE63,CHEMBL1965836,CHEMBL1998159,11.900000875,13.699980365
Q8NE63,CHEMBL1966035,CHEMBL1994864,11.200000128,12.299998172
Q8NE63,CHEMBL1967116,CHEMBL1974254,13.99997427,12.699997654
Q8NE63,CHEMBL1967116,CHEMBL1977148,13.99997427,11.200000128
Q8NE63,CHEMBL1967116,CHEMBL1988075,13.99997427,12.699997654
Q8NE63,CHEMBL1967531,CHEMBL2000335,13.000008766,14.500116928
Q8NE63,CHEMBL1968406,CHEMBL1982135,13.500007822,11.599999679
Q8NE63,CHEMBL1970203,CHEMBL1972576,12.399997603,11.200000128
Q8NE63,CHEMBL1970203,CHEMBL1980144,12.399997603,11.200000128
Q8NE63,CHEMBL1971141,CHEMBL220057,11.200000128,13.1
Q8NE63,CHEMBL1972158,CHEMBL1999931,11.900000875,13.000008766
Q8NE63,CHEMBL1973145,CHEMBL2000335,12.299998172,14.500116928
Q8NE63,CHEMBL1973348,CHEMBL2001751,11.200000128,13.299970641
Q8NE63,CHEMBL1974254,CHEMBL1977148,12.699997654,11.200000128
Q8NE63,CHEMBL1974254,CHEMBL1982466,12.699997654,14.1
Q8NE63,CHEMBL1976220,CHEMBL231209,13.500007822,12.499996913
Q8NE63,CHEMBL1976455,CHEMBL2003817,12.599996932,11.200000128
Q8NE63,CHEMBL1977148,CHEMBL1982466,11.200000128,14.1
Q8NE63,CHEMBL1977148,CHEMBL1989708,11.200000128,13.549984651
Q8NE63,CHEMBL1979057,CHEMBL2004771,12.899998135,11.200000128
Q8NE63,CHEMBL1979176,CHEMBL1982660,11.800000504,13.399988938
Q8NE63,CHEMBL1980297,CHEMBL1993941,13.8000571,12.499996913
Q8NE63,CHEMBL1983449,CHEMBL2003768,12.799991797,11.200000128
Q8NE63,CHEMBL1984363,CHEMBL2000335,12.899998135,14.500116928
Q8NE63,CHEMBL1984586,CHEMBL2005828,12.299998172,13.399988938
Q8NE63,CHEMBL1985095,CHEMBL592030,11.200000128,12.399997603
Q8NE63,CHEMBL1987007,CHEMBL2005475,11.200000128,12.699997654
Q8NE63,CHEMBL1988163,CHEMBL1993424,13.1,11.999998417
Q8NE63,CHEMBL1992634,CHEMBL1994074,12.499996913,11.300000237
Q8NE63,CHEMBL1996817,CHEMBL2000071,12.499996913,11.200000128
Q8NE63,CHEMBL1997129,CHEMBL226471,12.699997654,11.200000128
Q8NE63,CHEMBL2000335,CHEMBL2005828,14.500116928,13.399988938
Q8NE63,CHEMBL2004872,CHEMBL2004934,11.200000128,12.399997603
Q8N4C8,CHEMBL1090356,CHEMBL2005482,11.200000128,12.899998135
Q8N4C8,CHEMBL1964444,CHEMBL1966816,12.799991797,11.200000128
Q8N4C8,CHEMBL1964444,CHEMBL1980540,12.799991797,11.200000128
Q8N4C8,CHEMBL1965702,CHEMBL1969151,12.299998172,13.600038134
Q8N4C8,CHEMBL1965836,CHEMBL1998159,13.299970641,14.500116928
Q8N4C8,CHEMBL1966628,CHEMBL1973720,12.699997654,13.8000571
Q8N4C8,CHEMBL1967116,CHEMBL1977148,13.699980365,11.200000128
Q8N4C8,CHEMBL1967116,CHEMBL1979883,13.699980365,12.199999035
Q8N4C8,CHEMBL1967116,CHEMBL1982466,13.699980365,12.199999035
Q8N4C8,CHEMBL1967116,CHEMBL1988075,13.699980365,12.599996932
Q8N4C8,CHEMBL1967116,CHEMBL1989708,13.699980365,12.599997284
Q8N4C8,CHEMBL1972849,CHEMBL1988995,13.1,11.800000504
Q8N4C8,CHEMBL1973348,CHEMBL2001751,11.200000128,13.500007822
Q8N4C8,CHEMBL1973720,CHEMBL1994438,13.8000571,12.799991797
Q8N4C8,CHEMBL1974254,CHEMBL1977148,12.799991797,11.200000128
Q8N4C8,CHEMBL1976240,CHEMBL2007296,11.200000128,12.699997654
Q8N4C8,CHEMBL1976732,CHEMBL1988995,13.000008766,11.800000504
Q8N4C8,CHEMBL1977148,CHEMBL1989708,11.200000128,12.599997284
Q8N4C8,CHEMBL1980178,CHEMBL1992220,13.200015437,14.299970641
Q8N4C8,CHEMBL1980178,CHEMBL1996980,13.200015437,14.400162274
Q8N4C8,CHEMBL1980178,CHEMBL2005509,13.200015437,14.299970641
Q8N4C8,CHEMBL1980435,CHEMBL1992363,11.800000504,13.200015437
Q8N4C8,CHEMBL1982271,CHEMBL1995712,14.1,12.299998172
Q8N4C8,CHEMBL1986666,CHEMBL244378,11.699999383,13.000008766
Q8N4C8,CHEMBL1986666,CHEMBL396523,11.699999383,13.1
Q8N4C8,CHEMBL1992220,CHEMBL2006456,14.299970641,13.000008766
Q8N4C8,CHEMBL1992634,CHEMBL1994074,13.500007822,11.900000875
Q8N4C8,CHEMBL1994438,CHEMBL2006439,12.799991797,14.200179498
Q8N4C8,CHEMBL1995712,CHEMBL1996980,12.299998172,14.400162274
Q8N4C8,CHEMBL1996980,CHEMBL2006456,14.400162274,13.000008766
Q8N4C8,CHEMBL1998470,CHEMBL2006450,13.1,11.699999383
Q8N4C8,CHEMBL2005509,CHEMBL2006456,14.299970641,13.000008766
Q8IW41,CHEMBL474432,CHEMBL514499,11.900000875,13.299970641
Q7KZI7,CHEMBL196363,CHEMBL2000335,11.599999679,12.799991797
Q7KZI7,CHEMBL1965507,CHEMBL1970203,12.699997654,11.200000128
Q7KZI7,CHEMBL1965507,CHEMBL1980144,12.699997654,11.300000237
Q7KZI7,CHEMBL1967116,CHEMBL1974254,12.899998135,11.300000237
Q7KZI7,CHEMBL1967116,CHEMBL1977148,12.899998135,11.200000128
Q7KZI7,CHEMBL1967116,CHEMBL1982466,12.899998135,11.200000128
Q7KZI7,CHEMBL1967116,CHEMBL1988075,12.899998135,11.500000186
Q7KZI7,CHEMBL1967531,CHEMBL2005828,12.299998172,11.200000128
Q7KZI7,CHEMBL1967531,CHEMBL211378,12.299998172,11.200000128
Q7KZI7,CHEMBL1969879,CHEMBL234085,11.200000128,12.299998172
Q7KZI7,CHEMBL1970203,CHEMBL1972576,11.200000128,12.399997603
Q7KZI7,CHEMBL1970203,CHEMBL1988594,11.200000128,12.599996932
Q7KZI7,CHEMBL1970317,CHEMBL1988075,13.500007822,11.500000186
Q7KZI7,CHEMBL1970317,CHEMBL1988387,13.500007822,12.499996913
Q7KZI7,CHEMBL1970317,CHEMBL1993941,13.500007822,12.299998172
Q7KZI7,CHEMBL1970317,CHEMBL2002165,13.500007822,12.499996913
Q7KZI7,CHEMBL1971947,CHEMBL1973211,11.200000128,12.299998172
Q7KZI7,CHEMBL1971947,CHEMBL1982465,11.200000128,12.299998172
Q7KZI7,CHEMBL1972576,CHEMBL1980144,12.399997603,11.300000237
Q7KZI7,CHEMBL1973145,CHEMBL2000335,11.200000128,12.799991797
Q7KZI7,CHEMBL1977148,CHEMBL1989708,11.200000128,12.449997258
Q7KZI7,CHEMBL1980144,CHEMBL1988594,11.300000237,12.599996932
Q7KZI7,CHEMBL1981782,CHEMBL1998121,11.500000186,13.399988938
Q7KZI7,CHEMBL1982466,CHEMBL1988387,11.200000128,12.499996913
Q7KZI7,CHEMBL1982466,CHEMBL1989708,11.200000128,12.449997258
Q7KZI7,CHEMBL1984363,CHEMBL2000335,11.699999383,12.799991797
Q7KZI7,CHEMBL1987007,CHEMBL2005475,11.200000128,12.399997603
Q7KZI7,CHEMBL1996979,CHEMBL1998829,12.399997603,11.200000128
Q7KZI7,CHEMBL1997129,CHEMBL226471,13.200015437,11.200000128
Q7KZI7,CHEMBL2000335,CHEMBL2005828,12.799991797,11.200000128
Q7KZI7,CHEMBL2002165,CHEMBL2004290,12.499996913,11.200000128
Q7KZI7,CHEMBL249282,CHEMBL398951,11.599999679,12.699997654
Q5VT25,CHEMBL1090356,CHEMBL1090360,11.1,12.112837225
Q5VT25,CHEMBL1682341,CHEMBL1682345,11.300000237,12.399997603
Q5VT25,CHEMBL1682345,CHEMBL1682346,12.399997603,11.300000237
Q5VT25,CHEMBL1682345,CHEMBL1682360,12.399997603,11.1
Q5VT25,CHEMBL1682345,CHEMBL1682545,12.399997603,11.1
Q5VT25,CHEMBL1682345,CHEMBL1969843,12.399997603,11.1
Q5VT25,CHEMBL1682346,CHEMBL1975128,11.300000237,12.699997654
Q5VT25,CHEMBL1966035,CHEMBL1994864,11.400000202,12.899998135
Q5VT25,CHEMBL1969755,CHEMBL1990254,11.1,12.599997284
Q5VT25,CHEMBL1970879,CHEMBL1972584,12.899998135,11.200000128
Q5VT25,CHEMBL1973348,CHEMBL2001751,11.1,12.599996932
Q5VT25,CHEMBL1974288,CHEMBL1990254,11.400000202,12.599997284
Q5VT25,CHEMBL1974870,CHEMBL2002726,14.200179498,13.200015437
Q5VT25,CHEMBL1974935,CHEMBL1983945,11.500000186,12.599996932
Q5VT25,CHEMBL1975128,CHEMBL1989646,12.699997654,11.599999679
Q5VT25,CHEMBL1976240,CHEMBL2007296,12.599996932,11.1
Q5VT25,CHEMBL1977135,CHEMBL1990254,11.1,12.599997284
Q5VT25,CHEMBL1981782,CHEMBL1998121,11.200000128,12.399997603
Q5VT25,CHEMBL1983945,CHEMBL1985580,12.599996932,11.200000128
Q5VT25,CHEMBL1990254,CHEMBL1998545,12.599997284,11.1
Q5VT25,CHEMBL1991429,CHEMBL2006715,11.200000128,12.299998172
Q5VT25,CHEMBL1994361,CHEMBL2001751,11.1,12.599996932
Q5VT25,CHEMBL1994830,CHEMBL497151,11.1,12.399997603
Q16513,CHEMBL1682546,CHEMBL1968926,12.299998172,11.200000128
Q16513,CHEMBL1964948,CHEMBL1978271,11.400000202,13.399988938
Q16513,CHEMBL1964948,CHEMBL1994977,11.400000202,14.299970641
Q16513,CHEMBL1969588,CHEMBL1986855,14.700326279,12.899998135
Q16513,CHEMBL1969588,CHEMBL1993413,14.700326279,11.400000202
Q16513,CHEMBL1969755,CHEMBL1974288,11.200000128,12.699997654
Q16513,CHEMBL1969755,CHEMBL1990254,11.200000128,13.399988938
Q16513,CHEMBL1969879,CHEMBL234085,11.500000186,12.699997654
Q16513,CHEMBL1972290,CHEMBL1987448,14.400162274,13.1
Q16513,CHEMBL1973348,CHEMBL2001751,11.200000128,14.400162274
Q16513,CHEMBL1974288,CHEMBL1998545,12.699997654,11.400000202
Q16513,CHEMBL1974935,CHEMBL1993584,13.8000571,12.199999035
Q16513,CHEMBL1974998,CHEMBL1978271,11.400000202,13.399988938
Q16513,CHEMBL1974998,CHEMBL1994977,11.400000202,14.299970641
Q16513,CHEMBL1975900,CHEMBL1983449,12.499996913,11.400000202
Q16513,CHEMBL1976240,CHEMBL2007296,13.500007822,12.199999035
Q16513,CHEMBL1977128,CHEMBL1999931,11.400000202,12.599996932
Q16513,CHEMBL1978271,CHEMBL1979773,13.399988938,11.400000202
Q16513,CHEMBL1978271,CHEMBL1979855,13.399988938,11.200000128
Q16513,CHEMBL1978271,CHEMBL2002660,13.399988938,11.400000202
Q16513,CHEMBL1978271,CHEMBL2007073,13.399988938,11.599999679
Q16513,CHEMBL1979773,CHEMBL1994977,11.400000202,14.299970641
Q16513,CHEMBL1979855,CHEMBL1994977,11.200000128,14.299970641
Q16513,CHEMBL1980178,CHEMBL1995712,13.500007822,12.499996913
Q16513,CHEMBL1980253,CHEMBL1986943,13.200015437,14.200179498
Q16513,CHEMBL1981133,CHEMBL1987679,13.600038134,12.399997603
Q16513,CHEMBL1981782,CHEMBL1998121,12.1,13.8000571
Q16513,CHEMBL1982271,CHEMBL1995712,13.500007822,12.499996913
Q16513,CHEMBL1982361,CHEMBL1983449,12.499996913,11.400000202
Q16513,CHEMBL1983595,CHEMBL1999931,11.400000202,12.599996932
Q16513,CHEMBL1987073,CHEMBL1999931,11.400000202,12.599996932
Q16513,CHEMBL1990162,CHEMBL1999931,11.500000186,12.599996932
Q16513,CHEMBL1990254,CHEMBL1998545,13.399988938,11.400000202
Q16513,CHEMBL1994977,CHEMBL2002660,14.299970641,11.400000202
Q16513,CHEMBL1994977,CHEMBL2007073,14.299970641,11.599999679
Q16513,CHEMBL1995712,CHEMBL1996980,12.499996913,13.899970733
Q16513,CHEMBL1995811,CHEMBL1999931,11.400000202,12.599996932
Q16513,CHEMBL1997129,CHEMBL226471,13.500007822,11.200000128
Q15303,CHEMBL1965910,CHEMBL1997617,11.500000186,14.200179498
Q15303,CHEMBL1967116,CHEMBL1980297,11.500000186,12.799991797
Q15303,CHEMBL1970879,CHEMBL1972584,13.399988938,12.1
Q14680,CHEMBL1965507,CHEMBL1970203,13.200015437,11.900000875
Q14680,CHEMBL1965507,CHEMBL1972576,13.200015437,11.900000875
Q14680,CHEMBL1965507,CHEMBL1980144,13.200015437,11.900000875
Q14680,CHEMBL1965836,CHEMBL1998159,12.699997654,13.899970733
Q14680,CHEMBL1965988,CHEMBL1978166,12.899998135,11.800000504
Q14680,CHEMBL1966204,CHEMBL1986499,13.399988938,12.1
Q14680,CHEMBL1966204,CHEMBL2003638,13.399988938,11.900000875
Q14680,CHEMBL1966628,CHEMBL1973720,13.000008766,14.600312917
Q14680,CHEMBL1967531,CHEMBL2000335,11.900000875,13.000008766
Q14680,CHEMBL1969588,CHEMBL1993413,12.499996913,13.600038134
Q14680,CHEMBL1973145,CHEMBL2000335,11.900000875,13.000008766
Q14680,CHEMBL1973348,CHEMBL2001751,11.900000875,14.400162274
Q14680,CHEMBL1973720,CHEMBL1991674,14.600312917,12.799991797
Q14680,CHEMBL1973720,CHEMBL2006439,14.600312917,12.599996932
Q14680,CHEMBL1976936,CHEMBL1998432,13.699980365,14.999629455
Q14680,CHEMBL1978166,CHEMBL1979577,11.800000504,13.000008766
Q14680,CHEMBL1979933,CHEMBL1992231,12.199999035,13.200015437
Q14680,CHEMBL1980253,CHEMBL1997846,13.8000571,12.599996932
Q14680,CHEMBL1980253,CHEMBL2006439,13.8000571,12.599996932
Q14680,CHEMBL1982466,CHEMBL1988387,11.900000875,13.1
Q14680,CHEMBL1983589,CHEMBL1991674,14.400162274,12.799991797
Q14680,CHEMBL1983589,CHEMBL1997846,14.400162274,12.599996932
Q14680,CHEMBL1984363,CHEMBL2000335,11.900000875,13.000008766
Q14680,CHEMBL1986943,CHEMBL1991674,14.400162274,12.799991797
Q14680,CHEMBL1987073,CHEMBL2003638,13.399988938,11.900000875
Q14680,CHEMBL1990162,CHEMBL2003638,13.000008766,11.900000875
Q14680,CHEMBL1994438,CHEMBL1995813,14.901342913,13.1
Q14680,CHEMBL1994438,CHEMBL2006439,14.901342913,12.599996932
Q14680,CHEMBL1998470,CHEMBL2006450,13.000008766,11.800000504
Q14680,CHEMBL2000335,CHEMBL2005828,13.000008766,11.900000875
Q14680,CHEMBL377408,CHEMBL424872,12.899998135,11.800000504
Q14289,CHEMBL1982466,CHEMBL1988387,11.900000875,13.299970641
Q16644,CHEMBL1090356,CHEMBL1090360,11.1,12.112837225
Q16644,CHEMBL1090360,CHEMBL1991429,12.112837225,11.1
Q13976,CHEMBL1965507,CHEMBL1970203,12.899998135,11.800000504
Q13976,CHEMBL1965507,CHEMBL1972576,12.899998135,11.800000504
Q13976,CHEMBL1969561,CHEMBL1986970,13.200015437,12.199999035
Q13976,CHEMBL1969755,CHEMBL1974288,11.999998417,13.899970733
Q13976,CHEMBL1969755,CHEMBL1990254,11.999998417,15.049814727
Q13976,CHEMBL1973348,CHEMBL2001751,11.800000504,14.999629455
Q13976,CHEMBL1974288,CHEMBL1990254,13.899970733,15.049814727
Q13976,CHEMBL1974288,CHEMBL1998545,13.899970733,12.299998172
Q13976,CHEMBL1974870,CHEMBL2002726,14.1,12.899998135
Q13976,CHEMBL1974935,CHEMBL1993584,13.600038134,12.299998172
Q13976,CHEMBL1975121,CHEMBL1984633,14.200179498,12.499996913
Q13976,CHEMBL1975121,CHEMBL2004872,14.200179498,12.799991797
Q13976,CHEMBL1975121,CHEMBL2004934,14.200179498,12.799991797
Q13976,CHEMBL1975128,CHEMBL1989646,14.1,12.699997654
Q13976,CHEMBL1976240,CHEMBL2007296,14.700326279,13.600038134
Q13976,CHEMBL1977135,CHEMBL1990254,13.1,15.049814727
Q13976,CHEMBL1981782,CHEMBL1998121,13.399988938,14.999629455
Q13976,CHEMBL1985095,CHEMBL592030,12.499996913,14.299970641
Q13976,CHEMBL1986943,CHEMBL1991674,13.1,11.999998417
Q13976,CHEMBL1990254,CHEMBL1998545,15.049814727,12.299998172
Q96KB5,CHEMBL116070,CHEMBL1974310,11.1,12.299998172
Q96KB5,CHEMBL1965131,CHEMBL2006785,12.399997603,11.1
Q96KB5,CHEMBL1973098,CHEMBL2003286,13.000008766,11.1
Q96KB5,CHEMBL1973348,CHEMBL2001751,11.1,12.399997603
Q96KB5,CHEMBL1974935,CHEMBL1983945,12.399997603,11.1
Q96KB5,CHEMBL1976455,CHEMBL2003817,12.499996913,11.1
Q96KB5,CHEMBL1982383,CHEMBL1991800,11.500000186,12.599996932
Q96KB5,CHEMBL1991800,CHEMBL1994040,12.599996932,11.1
Q96SB4,CHEMBL1973348,CHEMBL2001751,11.200000128,13.200015437
Q96SB4,CHEMBL1997129,CHEMBL226471,12.599996932,11.500000186
Q96SB4,CHEMBL1997349,CHEMBL2005112,12.399997603,11.200000128
Q96SB4,CHEMBL1997349,CHEMBL2006836,12.399997603,11.200000128
Q9P1W9,CHEMBL1973348,CHEMBL2001751,12.899998135,15.1
Q9P1W9,CHEMBL1974870,CHEMBL2000271,14.1,12.899998135
Q9P1W9,CHEMBL1977619,CHEMBL1996390,11.400000202,12.799991797
Q9P1W9,CHEMBL1985095,CHEMBL592030,11.900000875,13.1
Q9P1W9,CHEMBL590109,CHEMBL592030,11.561329795,13.1
Q9NYL2,CHEMBL1967116,CHEMBL1974254,13.1,11.200000128
Q9NYL2,CHEMBL1967116,CHEMBL1977148,13.1,11.200000128
Q9NYL2,CHEMBL1967116,CHEMBL1979883,13.1,11.699999383
Q9NYL2,CHEMBL1967116,CHEMBL1982466,13.1,11.200000128
Q9NYL2,CHEMBL1967116,CHEMBL1988075,13.1,11.400000202
Q9NYL2,CHEMBL1967116,CHEMBL1989708,13.1,11.49999981
Q9NYL2,CHEMBL1967531,CHEMBL1983963,12.399997603,11.200000128
Q9NYL2,CHEMBL1967531,CHEMBL211378,12.399997603,11.200000128
Q9NYL2,CHEMBL1974416,CHEMBL1996979,11.200000128,12.499996913
Q9NYL2,CHEMBL1980297,CHEMBL1993941,12.399997603,11.200000128
Q9NYL2,CHEMBL1992634,CHEMBL1994074,12.299998172,11.200000128
Q9NYL2,CHEMBL1996979,CHEMBL1998829,12.499996913,11.200000128
Q9NYL2,CHEMBL1997129,CHEMBL226471,12.899998135,11.200000128
Q96PF2,CHEMBL1965836,CHEMBL1998159,11.900000875,13.200015437
Q96PF2,CHEMBL474432,CHEMBL514499,11.900000875,13.299970641
Q9HBY8,CHEMBL1682345,CHEMBL1969843,12.699997654,11.200000128
Q9HBY8,CHEMBL1682345,CHEMBL1984432,12.699997654,11.599999679
Q9HBY8,CHEMBL1964307,CHEMBL1976328,12.199999035,11.1
Q9HBY8,CHEMBL1966524,CHEMBL1972840,13.399988938,12.1
Q9HBY8,CHEMBL1966628,CHEMBL1995813,13.399988938,11.900000875
Q9HBY8,CHEMBL1969755,CHEMBL1990254,11.1,12.399997983
Q9HBY8,CHEMBL1973348,CHEMBL2001751,11.1,13.699980365
Q9HBY8,CHEMBL1973860,CHEMBL1989957,12.399997603,11.1
Q9HBY8,CHEMBL1973860,CHEMBL1998435,12.399997603,11.1
Q9HBY8,CHEMBL1974416,CHEMBL1996979,11.200000128,12.299998172
Q9HBY8,CHEMBL1975900,CHEMBL1983449,12.399997603,11.1
Q9HBY8,CHEMBL1976240,CHEMBL2007296,12.699997654,11.500000186
Q9HBY8,CHEMBL1981782,CHEMBL1998121,12.399997603,13.8000571
Q9HBY8,CHEMBL1982361,CHEMBL1983449,12.199999035,11.1
Q9HBY8,CHEMBL1985095,CHEMBL590109,11.1,12.299998172
Q9HBY8,CHEMBL1985095,CHEMBL592030,11.1,12.399997603
Q9HBY8,CHEMBL1990254,CHEMBL1998545,12.399997983,11.300000237
Q9HBY8,CHEMBL1992342,CHEMBL1997597,12.599996932,11.500000186
Q9H2X6,CHEMBL183844,CHEMBL184847,11.599999679,13.299970641
Q9H2X6,CHEMBL184847,CHEMBL185569,13.299970641,11.599999679
Q9H2X6,CHEMBL196363,CHEMBL1967531,11.599999679,13.000008766
Q9H2X6,CHEMBL196363,CHEMBL2000335,11.599999679,13.000008766
Q9H2X6,CHEMBL196363,CHEMBL2005828,11.599999679,13.399988938
Q9H2X6,CHEMBL1964444,CHEMBL1966816,12.199999035,13.500007822
Q9H2X6,CHEMBL1964444,CHEMBL1982660,12.199999035,13.399988938
Q9H2X6,CHEMBL1965570,CHEMBL1966514,12.699997654,11.599999679
Q9H2X6,CHEMBL1966204,CHEMBL1986499,13.699980365,11.599999679
Q9H2X6,CHEMBL1966514,CHEMBL1988075,11.599999679,12.899998135
Q9H2X6,CHEMBL1966816,CHEMBL1980540,13.500007822,11.599999679
Q9H2X6,CHEMBL1967531,CHEMBL1983963,13.000008766,11.599999679
Q9H2X6,CHEMBL1967531,CHEMBL211378,13.000008766,11.599999679
Q9H2X6,CHEMBL1967531,CHEMBL262433,13.000008766,11.599999679
Q9H2X6,CHEMBL1969588,CHEMBL1993413,13.299970641,11.500000186
Q9H2X6,CHEMBL1970317,CHEMBL1988075,11.699999383,12.899998135
Q9H2X6,CHEMBL1970317,CHEMBL1988387,11.699999383,13.000008766
Q9H2X6,CHEMBL1970950,CHEMBL1979933,11.599999679,13.500007822
Q9H2X6,CHEMBL1970950,CHEMBL243088,11.599999679,13.299970641
Q9H2X6,CHEMBL1970950,CHEMBL243298,11.599999679,14.299970641
Q9H2X6,CHEMBL1972158,CHEMBL1982400,11.900000875,13.600038134
Q9H2X6,CHEMBL1972158,CHEMBL1999931,11.900000875,14.200179498
Q9H2X6,CHEMBL1973145,CHEMBL2000335,11.599999679,13.000008766
Q9H2X6,CHEMBL1973348,CHEMBL2001751,11.599999679,13.500007822
Q9H2X6,CHEMBL1977148,CHEMBL1986851,11.599999679,12.699997654
Q9H2X6,CHEMBL1979176,CHEMBL1982660,11.599999679,13.399988938
Q9H2X6,CHEMBL1979933,CHEMBL1992231,13.500007822,12.399997603
Q9H2X6,CHEMBL1980297,CHEMBL1989708,12.899998135,11.700000091
Q9H2X6,CHEMBL1980297,CHEMBL1993941,12.899998135,11.599999679
Q9H2X6,CHEMBL1982271,CHEMBL1995712,13.600038134,12.499996913
Q9H2X6,CHEMBL1982400,CHEMBL1986499,13.600038134,11.599999679
Q9H2X6,CHEMBL1983589,CHEMBL1997846,13.399988938,12.299998172
Q9H2X6,CHEMBL1983595,CHEMBL1999931,13.000008766,14.200179498
Q9H2X6,CHEMBL1983963,CHEMBL2005828,11.599999679,13.399988938
Q9H2X6,CHEMBL1984363,CHEMBL2000335,11.599999679,13.000008766
Q9H2X6,CHEMBL1986666,CHEMBL396523,12.899998135,13.99997427
Q9H2X6,CHEMBL1987073,CHEMBL1999931,13.200015437,14.200179498
Q9H2X6,CHEMBL1988075,CHEMBL1993941,12.899998135,11.599999679
Q9H2X6,CHEMBL1988075,CHEMBL2002165,12.899998135,11.599999679
Q9H2X6,CHEMBL1988163,CHEMBL1993424,12.799991797,11.599999679
Q9H2X6,CHEMBL1995712,CHEMBL1996980,12.499996913,14.1
Q9H2X6,CHEMBL1995811,CHEMBL1999931,13.1,14.200179498
Q9H2X6,CHEMBL1996817,CHEMBL2000071,13.1,11.599999679
Q9H2X6,CHEMBL1997129,CHEMBL226471,12.699997654,11.599999679
Q9H2X6,CHEMBL1998470,CHEMBL2006450,13.1,11.500000186
Q9H2X6,CHEMBL1999414,CHEMBL2001257,13.1,11.500000186
Q9H2X6,CHEMBL2003456,CHEMBL526133,11.599999679,12.899998135
Q9H2X6,CHEMBL2005828,CHEMBL211378,13.399988938,11.599999679
Q9H2X6,CHEMBL2005828,CHEMBL262433,13.399988938,11.599999679
Q9H2X6,CHEMBL2006439,CHEMBL385478,13.1,14.299970641
